a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,class
1,2,3,4,5,1,2,3,4,5,0.20067,0.86317,0.94432,2.4884,3.6556,0.2984,0.83154,1.0325,2.5314,3.6819,4
1,2,3,4,5,1,2,3,4,5,0.20072,0.26987,0.72315,1.7736,1.9977,0.31563,0.37019,0.89675,1.9043,2.0848,1
1,2,3,4,5,1,2,3,4,5,0.20128,0.35653,0.58088,0.64753,0.69405,0.35222,0.40569,0.51415,0.64141,0.68284,2
1,2,3,4,5,1,2,3,4,5,0.20153,0.39613,0.45726,2.3413,2.4611,0.14781,0.34911,0.41205,2.3755,2.4139,1
1,2,3,4,5,1,2,3,4,5,0.20156,0.59193,1.2381,2.1387,3.6439,0.64575,0.86666,1.1877,2.2323,3.7025,2
1,2,3,4,5,1,2,3,4,5,0.20164,0.35394,1.6359,2.3122,6.0538,1.1976,1.2196,1.8859,2.6335,5.8322,2
1,2,3,4,5,1,2,3,4,5,0.20171,0.48056,1.039,1.0936,2.1911,0.24489,0.64067,0.98305,1.0452,2.1794,2
1,2,3,4,5,1,2,3,4,5,0.202,0.52375,0.92925,1.684,6.6594,0.37887,0.67798,1.0341,1.7279,6.7751,2
1,2,3,4,5,1,2,3,4,5,0.20228,0.30277,0.35015,1.4105,1.4583,0.17835,0.28802,0.44577,1.4551,1.5866,1
1,2,3,4,5,1,2,3,4,5,0.20287,0.3669,0.73245,1.1072,1.8707,0.23715,0.33786,0.73487,1.0392,1.7798,1
1,2,3,4,5,1,2,3,4,5,0.20292,0.32199,1.3732,1.6626,6.705,0.89117,0.93446,1.055,1.3598,6.2856,1
1,2,3,4,5,1,2,3,4,5,0.20297,0.31627,0.5663,1.02,2.5783,0.34164,0.57556,0.77151,1.0107,2.3798,2
1,2,3,4,5,1,2,3,4,5,0.20307,0.48047,1.0027,1.2366,8.723,0.35904,0.40815,1.1295,1.4074,8.7848,3
1,2,3,4,5,1,2,3,4,5,0.20334,0.27584,1.0742,1.6191,4.4056,0.3325,0.34841,0.98947,1.3998,4.151,2
1,2,3,4,5,1,2,3,4,5,0.20407,0.6959,0.91072,1.1669,3.6051,0.30323,0.74853,0.99531,1.147,3.6616,1
1,2,3,4,5,1,2,3,4,5,0.2042,1.0904,1.4627,1.6419,2.5401,0.81391,0.83249,1.75,2.0646,2.2759,1
1,2,3,4,5,1,2,3,4,5,0.20426,0.41712,0.67766,1.3191,1.8557,0.14166,0.42281,0.64398,1.3054,1.9417,1
1,2,3,4,5,1,2,3,4,5,0.20444,1.0486,1.0811,1.2949,6.673,0.41314,0.85595,0.91487,1.4638,6.5983,1
1,2,3,4,5,1,2,3,4,5,0.2047,0.37254,0.62773,1.2497,1.8188,0.26748,0.44349,0.77129,1.3122,1.9107,2
1,2,3,4,5,1,2,3,4,5,0.2049,0.32148,0.42632,7.865,10.885,0.20867,0.27938,0.48021,7.8116,10.793,1
1,2,3,4,5,1,2,3,4,5,0.20529,0.71187,1.1596,1.8948,17.519,0.36759,0.58584,1.1274,1.7155,17.621,1
1,2,3,4,5,1,2,3,4,5,0.20534,0.50515,0.63118,1.458,1.6995,0.10196,0.5404,0.65294,1.4801,1.7058,2
1,2,3,4,5,1,2,3,4,5,0.20555,0.55601,1.1727,1.5052,6.5778,0.23868,0.39619,0.96166,1.3006,6.407,1
1,2,3,4,5,1,2,3,4,5,0.2056,0.22509,0.92638,1.0137,3.012,0.46047,0.61138,0.66176,0.94435,2.6944,1
1,2,3,4,5,1,2,3,4,5,0.20572,0.60788,1.1508,2.3918,2.9468,0.36988,0.56214,1.1823,2.3803,2.6726,1
1,2,3,4,5,1,2,3,4,5,0.20584,0.70713,3.1213,3.8773,4.9905,1.2793,1.4116,2.6951,2.9864,4.2831,1
1,2,3,4,5,1,2,3,4,5,0.20585,0.39529,0.67248,0.83934,3.1944,0.51886,0.61795,0.76814,0.99322,3.2593,3
1,2,3,4,5,1,2,3,4,5,0.20644,0.25112,0.69863,2.1977,3.7021,0.29605,0.34902,0.77042,2.3363,3.8507,1
1,2,3,4,5,1,2,3,4,5,0.20702,0.88772,1.6854,2.0779,2.8277,0.28756,1.165,1.7939,2.0777,2.9279,1
1,2,3,4,5,1,2,3,4,5,0.20732,0.25526,0.40407,0.63049,0.97097,0.33887,0.36297,0.43539,0.68881,0.82434,2
1,2,3,4,5,1,2,3,4,5,0.20772,0.43768,0.86904,1.115,1.2515,0.22326,0.44816,0.84318,1.157,1.2951,1
1,2,3,4,5,1,2,3,4,5,0.20773,0.22709,1.4597,2.3742,4.2213,1.7838,1.8359,2.073,3.3304,4.0804,2
1,2,3,4,5,1,2,3,4,5,0.20786,0.46395,0.9649,1.3436,1.9515,0.30541,0.41081,0.99573,1.263,1.9149,2
1,2,3,4,5,1,2,3,4,5,0.20799,0.55993,0.80345,0.80517,2.3888,0.18856,0.44073,0.92191,0.92668,2.5616,1
1,2,3,4,5,1,2,3,4,5,0.20803,0.97759,2.1635,2.4014,5.0869,0.2287,0.89347,2.1329,2.4171,5.0335,1
1,2,3,4,5,1,2,3,4,5,0.2085,0.38246,0.51082,0.87939,1.4071,0.52306,0.56194,0.65598,1.0273,1.5828,1
1,2,3,4,5,1,2,3,4,5,0.20861,0.29737,0.42026,1.4323,3.7133,0.97922,1.0178,1.2692,1.6577,3.9587,1
1,2,3,4,5,1,2,3,4,5,0.20882,0.35553,0.88712,1.2311,6.8239,0.40529,0.44534,0.94322,1.1001,6.5981,2
1,2,3,4,5,1,2,3,4,5,0.2089,0.38232,0.7163,1.2706,7.9105,0.26596,0.5282,0.82438,1.1945,7.9876,3
1,2,3,4,5,1,2,3,4,5,0.2089,1.9318,3.0772,4.1836,6.2636,0.60595,1.5322,2.6204,3.9306,5.7844,1
1,2,3,4,5,1,2,3,4,5,0.20891,0.64902,0.77332,1.1239,1.7834,0.51255,0.6917,0.69587,1.0105,1.5282,2
1,2,3,4,5,1,2,3,4,5,0.20897,0.32062,0.39835,0.55453,5.1018,0.1648,0.25346,0.4451,0.52373,5.0516,3
1,2,3,4,5,1,2,3,4,5,0.20961,0.22,0.8469,2.6206,3.8366,0.31494,0.40549,0.57636,2.4805,3.7704,2
1,2,3,4,5,1,2,3,4,5,0.20965,0.43958,1.0921,1.3585,2.9227,0.92862,0.96814,1.0779,1.5438,2.5335,1
1,2,3,4,5,1,2,3,4,5,0.20969,0.55087,0.79061,1.1761,5.578,0.29615,0.48179,0.64791,1.0354,5.5106,1
1,2,3,4,5,1,2,3,4,5,0.20986,0.43214,4.1955,4.3709,5.6711,0.58359,0.8953,3.8164,3.8323,5.3989,1
1,2,3,4,5,1,2,3,4,5,0.21017,0.42292,0.90753,0.9639,1.5151,0.26486,0.48996,0.9426,0.97453,1.5638,2
1,2,3,4,5,1,2,3,4,5,0.21043,0.50856,0.69944,0.93531,3.272,0.23537,0.70198,0.79148,1.0208,3.3463,1
1,2,3,4,5,1,2,3,4,5,0.21068,0.29061,0.9143,0.94095,1.0787,0.23579,0.41557,0.72712,0.82235,0.8875,1
1,2,3,4,5,1,2,3,4,5,0.21079,3.5255,4.3989,5.04,9.8524,0.16895,3.4447,4.3098,4.9608,9.7351,2
1,2,3,4,5,1,2,3,4,5,0.21087,0.24624,0.75586,0.99324,1.7849,0.38126,0.48556,0.74497,1.0541,1.8898,1
1,2,3,4,5,1,2,3,4,5,0.21196,0.72138,0.77876,4.7406,9.6114,0.26972,0.77748,0.80389,4.8422,9.633,1
1,2,3,4,5,1,2,3,4,5,0.2121,0.38826,0.53781,0.87103,5.9681,0.21345,0.33152,0.63326,0.8759,5.8982,3
1,2,3,4,5,1,2,3,4,5,0.21212,0.40607,0.76095,1.0569,7.4339,0.20513,0.30063,0.74478,1.2216,7.5643,2
1,2,3,4,5,1,2,3,4,5,0.21215,0.28492,0.87554,1.1314,6.565,0.36022,0.45343,1.0201,1.2764,6.7593,1
1,2,3,4,5,1,2,3,4,5,0.2122,0.31183,0.38944,0.42466,1.2294,0.32377,0.45348,0.51006,0.57468,1.5346,1
1,2,3,4,5,1,2,3,4,5,0.21237,0.98289,1.0976,1.717,3.2751,0.34468,0.71597,1.0532,1.6605,3.147,2
1,2,3,4,5,1,2,3,4,5,0.21273,0.26314,1.1145,1.8266,3.6231,0.20198,0.21539,0.99516,1.7186,3.4682,1
1,2,3,4,5,1,2,3,4,5,0.21302,0.29415,1.0343,1.1403,1.7356,0.30749,0.34526,0.98394,1.0544,1.6323,1
1,2,3,4,5,1,2,3,4,5,0.21314,0.28316,0.3413,0.49282,4.2577,0.16134,0.20637,0.39625,0.41507,4.2634,1
1,2,3,4,5,1,2,3,4,5,0.21344,0.29387,1.1001,1.1023,1.7259,0.27522,0.37507,1.0072,1.2869,1.7952,1
1,2,3,4,5,1,2,3,4,5,0.21358,0.47546,1.0767,1.1345,6.4837,0.28053,0.54883,1.1337,1.1787,6.5713,1
1,2,3,4,5,1,2,3,4,5,0.21394,0.24571,0.30321,0.58396,6.6047,0.14561,0.33155,0.33545,0.65028,6.7451,1
1,2,3,4,5,1,2,3,4,5,0.21449,0.28284,1.2823,1.7664,4.1836,0.32174,0.36271,1.001,1.6009,3.8161,2
1,2,3,4,5,1,2,3,4,5,0.21499,0.28749,0.33788,0.43752,0.92493,0.20037,0.23721,0.30263,0.39304,0.81365,1
1,2,3,4,5,1,2,3,4,5,0.21507,0.82939,0.88916,1.7144,6.7288,0.15773,0.83645,0.97196,1.7716,6.8151,1
1,2,3,4,5,1,2,3,4,5,0.2156,0.33787,0.44969,3.8777,5.5527,1.2274,1.2349,1.4078,3.9722,5.6203,3
1,2,3,4,5,1,2,3,4,5,0.21566,0.24173,0.74078,1.3915,2.0208,0.18036,0.35105,0.77828,1.3286,1.9496,1
1,2,3,4,5,1,2,3,4,5,0.21566,0.58685,1.2506,1.612,2.0952,0.1892,0.51142,1.3327,1.7763,2.1977,2
1,2,3,4,5,1,2,3,4,5,0.2158,0.41117,0.51406,1.0615,3.2462,0.59358,0.76686,0.79884,1.4278,3.3141,2
1,2,3,4,5,1,2,3,4,5,0.21581,0.43654,0.62165,6.5919,7.6438,0.83242,0.8779,0.93754,6.4111,7.5232,1
1,2,3,4,5,1,2,3,4,5,0.21593,0.34553,0.79234,4.9839,6.2214,0.96836,1.062,1.3509,5.5199,6.4301,2
1,2,3,4,5,1,2,3,4,5,0.21605,0.39015,0.74675,0.9081,1.6862,0.29751,0.54249,0.59242,0.94671,1.7798,1
1,2,3,4,5,1,2,3,4,5,0.21662,0.4085,0.5962,1.2373,1.4671,0.57662,0.67076,0.81037,1.3018,1.4989,1
1,2,3,4,5,1,2,3,4,5,0.21713,0.28938,0.52904,0.61377,3.6356,0.37161,0.483,0.72875,0.87508,3.6609,1
1,2,3,4,5,1,2,3,4,5,0.21722,0.3142,0.95155,1.1949,1.5425,0.15654,0.2994,0.93577,1.1644,1.5544,1
1,2,3,4,5,1,2,3,4,5,0.21746,0.38392,0.94351,2.0894,5.1735,0.2751,0.41056,0.96601,2.0954,5.1998,1
1,2,3,4,5,1,2,3,4,5,0.2179,0.80314,3.5561,4.0207,4.875,0.26717,0.89697,3.7133,4.2253,5.0302,1
1,2,3,4,5,1,2,3,4,5,0.21808,0.60263,0.77433,1.9347,6.6633,0.41789,0.71236,0.93361,2.1304,6.8218,1
1,2,3,4,5,1,2,3,4,5,0.21854,0.62881,1.5087,2.1269,3.9778,0.27637,0.69044,1.303,1.9085,3.7121,1
1,2,3,4,5,1,2,3,4,5,0.21876,0.8699,1.5972,5.8061,10.466,0.22324,0.92235,1.6394,5.8269,10.484,1
1,2,3,4,5,1,2,3,4,5,0.21887,1.0219,1.1725,4.9924,6.8463,0.31027,0.9756,1.0993,4.8972,6.6325,1
1,2,3,4,5,1,2,3,4,5,0.21899,0.46077,0.56298,0.93479,1.5465,0.18506,0.52494,0.65178,0.79313,1.5157,1
1,2,3,4,5,1,2,3,4,5,0.21904,0.58527,1.0398,1.1505,1.4501,0.19823,0.53552,1.0346,1.1868,1.4625,1
1,2,3,4,5,1,2,3,4,5,0.21932,0.27309,0.35542,0.49528,4.1983,0.2626,0.37042,0.43562,0.66091,4.2397,2
1,2,3,4,5,1,2,3,4,5,0.2196,0.38395,1.5748,2.1566,5.0493,0.38706,0.772,1.2837,1.9348,4.9113,2
1,2,3,4,5,1,2,3,4,5,0.21966,0.37002,0.92446,1.1993,8.6885,0.28535,0.42228,1.1062,1.3607,8.6542,1
1,2,3,4,5,1,2,3,4,5,0.21981,0.26845,0.34655,0.63067,1.3028,0.20718,0.30375,0.34885,0.73477,1.3042,3
1,2,3,4,5,1,2,3,4,5,0.21981,0.36637,1.4808,1.5413,4.843,0.6636,0.80016,1.138,1.3336,4.7604,2
1,2,3,4,5,1,2,3,4,5,0.21988,0.69579,1.0373,1.3047,1.3146,0.39644,0.46257,0.88103,1.1657,1.2774,2
1,2,3,4,5,1,2,3,4,5,0.21997,0.37321,0.49308,0.74498,6.5784,0.43323,0.48038,0.59557,0.85721,6.5638,2
1,2,3,4,5,1,2,3,4,5,0.22016,0.88171,1.8748,2.2854,9.546,0.41788,1.0951,2.0587,2.3982,9.5762,1
1,2,3,4,5,1,2,3,4,5,0.22049,0.401,0.62791,1.8267,2.8817,0.47486,0.58469,0.8955,1.8267,2.7488,1
1,2,3,4,5,1,2,3,4,5,0.22063,0.73137,3.6719,3.6973,14.216,0.46894,1.0044,3.6308,3.7715,14.348,1
1,2,3,4,5,1,2,3,4,5,0.2211,0.34219,0.86085,1.516,6.5876,0.71468,0.81915,0.89025,1.6475,6.4982,1
1,2,3,4,5,1,2,3,4,5,0.22113,0.63019,1.6741,2.0832,6.4058,0.13657,0.61061,1.6436,2.0033,6.3814,2
1,2,3,4,5,1,2,3,4,5,0.22126,0.36208,0.39573,0.45968,0.8134,0.21124,0.33125,0.34407,0.46512,0.86785,1
1,2,3,4,5,1,2,3,4,5,0.22133,0.47461,0.56401,0.75011,1.0936,0.3473,0.45058,0.63842,0.74391,1.0479,1
1,2,3,4,5,1,2,3,4,5,0.22134,0.56066,0.57098,0.77677,0.97576,0.53234,0.59602,0.83302,0.89253,1.0685,2
1,2,3,4,5,1,2,3,4,5,0.22175,0.46442,2.1908,2.3359,3.0233,0.89379,0.89759,2.3986,2.4291,2.9091,1
1,2,3,4,5,1,2,3,4,5,0.22236,0.87852,2.1611,4.3577,6.0798,0.28873,0.76008,1.9963,4.3161,6.0405,2
1,2,3,4,5,1,2,3,4,5,0.22239,0.22791,0.44172,1.4215,1.7581,0.43051,0.46494,0.47514,1.4577,1.7034,2
1,2,3,4,5,1,2,3,4,5,0.22248,1.394,1.7219,1.871,5.823,0.16756,1.4041,1.7885,1.8369,5.8453,1
1,2,3,4,5,1,2,3,4,5,0.22279,0.4396,1.2116,1.5822,2.3345,0.19659,0.35266,1.174,1.5495,2.4055,2
1,2,3,4,5,1,2,3,4,5,0.2232,0.73864,1.3544,1.4372,1.7228,0.28043,0.7891,1.1674,1.4411,1.6626,1
1,2,3,4,5,1,2,3,4,5,0.22342,0.49804,0.64781,0.84014,1.3225,0.72671,0.798,0.94163,0.9821,1.377,3
1,2,3,4,5,1,2,3,4,5,0.22399,0.30153,0.45156,0.60534,0.92037,0.36312,0.40891,0.6636,0.68767,1.0841,1
1,2,3,4,5,1,2,3,4,5,0.22412,0.47878,1.2421,1.5897,4.4087,0.40709,0.46477,1.3134,1.5332,4.4608,2
1,2,3,4,5,1,2,3,4,5,0.22436,0.54694,0.74078,0.89347,1.1219,0.21285,0.61339,0.72167,0.94911,1.1764,3
1,2,3,4,5,1,2,3,4,5,0.22446,0.42412,0.6061,0.66881,1.4252,0.26972,0.45061,0.52534,0.72476,1.4791,3
1,2,3,4,5,1,2,3,4,5,0.22457,0.37317,3.6955,4.8692,14.48,0.45756,0.47319,3.6655,4.8901,14.412,1
1,2,3,4,5,1,2,3,4,5,0.22469,0.90734,1.0337,2.0933,10.566,0.69589,0.77364,1.2236,1.9605,10.344,1
1,2,3,4,5,1,2,3,4,5,0.22485,0.65072,0.78401,1.0735,1.8235,0.36404,0.72996,0.81131,1.2363,1.8947,1
1,2,3,4,5,1,2,3,4,5,0.22501,0.53435,0.87945,0.98994,1.0026,0.3913,0.85039,0.98132,1.023,1.2786,1
1,2,3,4,5,1,2,3,4,5,0.22518,1.1769,1.3909,1.5081,3.2765,0.412,1.0313,1.2866,1.4558,3.0996,1
1,2,3,4,5,1,2,3,4,5,0.2253,0.88819,0.97982,1.7934,3.2923,0.33786,0.86575,1.0055,1.768,3.2295,1
1,2,3,4,5,1,2,3,4,5,0.22531,0.3318,0.52281,0.67451,0.83137,0.3998,0.46601,0.57527,0.84669,0.92501,2
1,2,3,4,5,1,2,3,4,5,0.2256,0.2968,0.47046,3.7868,17.57,0.29647,0.33868,0.49092,4.0012,17.644,1
1,2,3,4,5,1,2,3,4,5,0.22592,0.23896,0.32254,0.68713,1.7064,0.22179,0.28919,0.34297,0.61938,1.6926,1
1,2,3,4,5,1,2,3,4,5,0.22595,0.94943,1.0776,2.4673,17.402,0.36356,0.65592,1.1917,2.4615,17.381,2
1,2,3,4,5,1,2,3,4,5,0.22623,0.38995,0.7102,1.5643,2.4179,0.39049,0.57313,0.70774,1.4043,2.3573,2
1,2,3,4,5,1,2,3,4,5,0.22637,0.27767,0.60263,0.62567,1.0754,0.13946,0.2484,0.64887,0.68396,1.0868,1
1,2,3,4,5,1,2,3,4,5,0.22667,0.46932,0.5297,1.0585,1.7472,0.24728,0.52402,0.59243,1.0317,1.796,1
1,2,3,4,5,1,2,3,4,5,0.22718,0.28206,0.56068,2.4327,2.4468,0.44938,0.46617,0.62427,2.3056,2.4512,1
1,2,3,4,5,1,2,3,4,5,0.2274,0.43734,0.49594,1.0898,3.1728,0.48765,0.66849,0.75159,1.3505,2.9568,5
1,2,3,4,5,1,2,3,4,5,0.22746,0.65853,3.6286,10.401,39.208,0.19088,0.81478,3.8059,10.414,39.366,2
1,2,3,4,5,1,2,3,4,5,0.22748,0.57613,1.3625,5.7197,6.8376,0.23084,0.54717,1.3268,5.6609,6.8097,1
1,2,3,4,5,1,2,3,4,5,0.22764,0.62646,1.5505,3.4722,22.07,0.38894,0.66391,1.6924,3.401,22.025,1
1,2,3,4,5,1,2,3,4,5,0.2277,0.32115,0.56723,1.6953,2.1158,0.25369,0.4401,0.6098,1.7311,2.1318,1
1,2,3,4,5,1,2,3,4,5,0.22812,1.3139,1.6099,1.9442,16.023,0.50304,1.4549,1.7238,2.0039,16.076,4
1,2,3,4,5,1,2,3,4,5,0.2282,0.24085,0.73691,0.95913,1.6945,0.202,0.24623,0.58894,0.78196,1.6418,2
1,2,3,4,5,1,2,3,4,5,0.22864,0.41126,0.69872,4.196,5.5296,0.35743,0.3917,0.91999,4.3738,5.4987,1
1,2,3,4,5,1,2,3,4,5,0.22869,0.32798,0.44123,0.63399,3.5955,0.35614,0.50399,0.6153,0.77377,3.6874,2
1,2,3,4,5,1,2,3,4,5,0.22888,0.23719,0.41609,1.585,2.0823,0.68924,0.79056,0.89951,1.6585,2.2315,1
1,2,3,4,5,1,2,3,4,5,0.22896,0.34547,0.80247,0.81008,6.4849,0.84718,1.0417,1.0465,1.321,6.1609,1
1,2,3,4,5,1,2,3,4,5,0.22901,0.35743,0.6185,0.684,0.84641,0.25028,0.41329,0.68662,0.78141,0.89244,1
1,2,3,4,5,1,2,3,4,5,0.22939,0.6172,0.84,0.91112,3.7139,0.36458,0.90734,0.93114,1.2042,4.0076,1
1,2,3,4,5,1,2,3,4,5,0.22961,0.71069,1.0283,1.5865,6.8729,0.22133,0.80333,1.0721,1.5838,6.8376,1
1,2,3,4,5,1,2,3,4,5,0.22995,1.66,2.8955,3.4682,4.1446,0.3996,1.6853,2.8205,3.4726,4.2257,1
1,2,3,4,5,1,2,3,4,5,0.23003,0.35417,0.71672,1.4169,39.351,2.3881,2.4642,2.5347,2.7815,39.873,1
1,2,3,4,5,1,2,3,4,5,0.2301,0.30988,0.32071,1.358,2.1157,0.21239,0.27957,0.46604,1.4327,2.3346,1
1,2,3,4,5,1,2,3,4,5,0.23017,0.26904,0.58184,1.007,1.8788,0.1936,0.28345,0.60369,1.0919,1.9406,1
1,2,3,4,5,1,2,3,4,5,0.23077,0.34111,1.108,2.3546,4.499,0.38119,0.49338,0.75714,1.9904,4.2194,1
1,2,3,4,5,1,2,3,4,5,0.23078,0.45411,1.1339,1.4435,1.996,0.25535,0.41769,1.2349,1.4894,1.9575,1
1,2,3,4,5,1,2,3,4,5,0.2308,0.29618,0.70633,0.76869,2.8905,0.4695,0.50548,0.71258,0.79365,2.7963,2
1,2,3,4,5,1,2,3,4,5,0.23157,0.6263,0.69496,1.0873,9.5872,0.20579,0.64452,0.83645,0.99935,9.6222,1
1,2,3,4,5,1,2,3,4,5,0.2316,0.27204,0.51737,0.61216,3.5221,0.2481,0.32778,0.58723,0.66085,3.4205,2
1,2,3,4,5,1,2,3,4,5,0.2316,0.53873,0.93777,1.0546,8.0391,0.45804,0.73061,1.0162,1.0348,7.897,2
1,2,3,4,5,1,2,3,4,5,0.23183,0.28905,1.2119,1.5568,2.1464,0.23023,0.25847,1.2277,1.5188,2.3273,1
1,2,3,4,5,1,2,3,4,5,0.23198,1.3074,1.4479,1.5836,4.9504,0.29473,1.0776,1.3608,1.4056,5.017,4
1,2,3,4,5,1,2,3,4,5,0.23202,0.32152,0.5153,0.796,1.0125,0.19985,0.32823,0.50294,0.72858,0.98713,1
1,2,3,4,5,1,2,3,4,5,0.2325,0.79868,0.80871,1.0117,2.9675,0.3653,0.60481,0.64333,0.87124,2.8586,1
1,2,3,4,5,1,2,3,4,5,0.2325,0.27551,0.45222,0.60485,6.4838,0.70281,0.74641,0.82444,0.89494,6.2261,5
1,2,3,4,5,1,2,3,4,5,0.23264,0.45425,0.48309,0.70799,0.8746,0.28704,0.39429,0.43749,0.59315,0.77877,1
1,2,3,4,5,1,2,3,4,5,0.23278,0.43186,0.56173,3.6918,4.0908,0.20426,0.39628,0.56546,3.7268,4.2054,1
1,2,3,4,5,1,2,3,4,5,0.23294,0.66203,0.7867,1.229,1.6539,0.28667,0.72433,0.75299,1.2439,1.6169,2
1,2,3,4,5,1,2,3,4,5,0.23333,0.34957,1.0448,2.1844,2.5781,0.54872,0.59733,1.0701,2.1366,2.3737,1
1,2,3,4,5,1,2,3,4,5,0.23367,0.49592,0.56249,1.0166,1.9038,0.25798,0.45737,0.56204,1.0044,1.8486,2
1,2,3,4,5,1,2,3,4,5,0.23371,0.68851,0.7382,2.6229,6.5767,0.41138,0.55908,0.8571,2.2826,6.6048,1
1,2,3,4,5,1,2,3,4,5,0.23401,0.3701,1.0472,1.3889,5.0889,0.17519,0.34533,1.0208,1.3597,5.0663,1
1,2,3,4,5,1,2,3,4,5,0.23425,0.44806,0.48061,1.5422,3.455,0.19902,0.47,0.51583,1.6994,3.472,1
1,2,3,4,5,1,2,3,4,5,0.23437,0.98439,1.3845,1.7722,3.8694,0.56818,1.0597,1.196,1.9883,3.9762,2
1,2,3,4,5,1,2,3,4,5,0.23464,0.56459,0.92287,1.2777,4.9159,0.61749,0.7001,0.99786,1.4084,4.4592,2
1,2,3,4,5,1,2,3,4,5,0.23469,0.73638,0.95287,2.477,4.8647,0.19733,0.77369,1.1657,2.7186,4.9996,2
1,2,3,4,5,1,2,3,4,5,0.23484,0.36329,0.77641,1.5163,5.6855,0.53118,0.58257,1.0181,1.5498,5.6569,1
1,2,3,4,5,1,2,3,4,5,0.23484,0.24182,1.0921,1.8838,2.434,0.62599,0.66953,1.3153,2.155,2.2288,5
1,2,3,4,5,1,2,3,4,5,0.23484,0.386,0.65017,0.77009,1.2576,0.26229,0.45642,0.70384,0.76327,1.3408,1
1,2,3,4,5,1,2,3,4,5,0.23497,0.34406,0.41877,0.61349,2.3766,0.20969,0.31631,0.41738,0.53058,2.483,2
1,2,3,4,5,1,2,3,4,5,0.23504,0.40515,0.98827,2.4348,2.4755,0.30972,0.49635,1.0463,2.4488,2.5111,1
1,2,3,4,5,1,2,3,4,5,0.23544,0.74763,1.2348,1.327,2.9008,0.78324,1.2214,1.2511,1.2931,2.497,5
1,2,3,4,5,1,2,3,4,5,0.23551,0.6569,0.74018,2.203,3.7745,0.3353,0.45535,0.61609,2.054,3.4344,1
1,2,3,4,5,1,2,3,4,5,0.2356,0.4729,4.845,6.0272,6.6776,0.25293,0.43227,4.7759,6.0799,6.6021,1
1,2,3,4,5,1,2,3,4,5,0.23561,0.71554,1.3072,1.3838,2.2291,0.17945,0.65175,1.211,1.3228,2.2482,1
1,2,3,4,5,1,2,3,4,5,0.23565,0.51096,0.5885,0.60305,3.7062,0.16676,0.35928,0.65919,0.70392,3.8248,1
1,2,3,4,5,1,2,3,4,5,0.23589,0.60113,0.60574,0.70267,4.0145,0.30881,0.52243,0.57867,0.77003,4.0857,1
1,2,3,4,5,1,2,3,4,5,0.23624,0.27366,0.30007,0.51264,1.2897,0.29798,0.35576,0.36488,0.59186,1.3151,4
1,2,3,4,5,1,2,3,4,5,0.23647,0.25133,0.60322,1.4327,3.4064,0.10667,0.29359,0.78854,1.5492,3.3676,1
1,2,3,4,5,1,2,3,4,5,0.23668,0.36065,0.62472,0.66061,1.061,0.43653,0.70625,0.72393,0.8906,1.192,5
1,2,3,4,5,1,2,3,4,5,0.23669,1.3735,1.5593,1.7987,6.7301,0.19214,1.2834,1.5204,1.7968,6.6727,3
1,2,3,4,5,1,2,3,4,5,0.23671,0.43184,0.59111,1.4096,6.149,0.35304,0.47509,0.56657,1.4178,6.1543,2
1,2,3,4,5,1,2,3,4,5,0.23678,1.7465,2.4718,3.4301,5.8621,0.33235,1.7157,2.4977,3.4748,5.8353,4
1,2,3,4,5,1,2,3,4,5,0.23708,0.30029,0.43568,0.94528,1.2008,0.30803,0.39964,0.4961,0.77589,1.1368,1
1,2,3,4,5,1,2,3,4,5,0.23736,0.27745,1.7045,1.9312,6.4881,0.49078,0.65375,1.6237,1.9533,6.2411,1
1,2,3,4,5,1,2,3,4,5,0.23745,0.24201,0.50281,1.1254,11.197,0.77228,0.77453,0.85785,1.238,11.124,1
1,2,3,4,5,1,2,3,4,5,0.23765,0.37338,0.38195,0.69477,0.92856,0.18574,0.3373,0.34703,0.6812,0.92036,1
1,2,3,4,5,1,2,3,4,5,0.23786,0.39374,0.56466,2.0387,12.498,0.16449,0.3337,0.52994,1.9077,12.349,1
1,2,3,4,5,1,2,3,4,5,0.23812,0.42188,0.87063,3.5506,3.7528,0.40529,0.53703,0.95381,3.6436,3.8423,1
1,2,3,4,5,1,2,3,4,5,0.23814,1.1476,1.2144,1.9976,16.023,0.22063,1.1566,1.1989,2.1293,16.118,1
1,2,3,4,5,1,2,3,4,5,0.23837,0.27358,1.2477,2.9961,9.3858,0.16391,0.30178,1.2321,3.0258,9.4587,2
1,2,3,4,5,1,2,3,4,5,0.23889,0.42958,0.82368,1.0272,7.4249,0.24745,0.35534,0.79051,1.1121,7.496,1
1,2,3,4,5,1,2,3,4,5,0.23896,0.3879,0.94648,1.0724,1.5587,0.19807,0.53849,0.97471,1.162,1.4032,2
1,2,3,4,5,1,2,3,4,5,0.23908,1.0773,1.6277,2.8979,4.3425,1.0092,1.1011,1.3679,2.2008,4.589,1
1,2,3,4,5,1,2,3,4,5,0.2391,0.73358,1.1663,1.474,4.0649,0.53363,0.78314,0.8665,1.206,3.8588,2
1,2,3,4,5,1,2,3,4,5,0.23913,0.44988,1.137,1.2929,3.4836,0.25683,0.48108,1.2267,1.3508,3.5645,2
1,2,3,4,5,1,2,3,4,5,0.23913,0.45321,0.46292,0.64078,2.8627,0.36496,0.4221,0.62398,0.77708,3.1284,2
